date, pm25, pm10, o3, no2, so2, co
2020/4/5, 57, 26, 29, 8, , 
2020/4/6, 65, 28, 29, 8, , 
2020/4/7, 72, 34, 29, 9, , 
2020/4/8, 85, 32, 28, 8, , 
2020/4/9, 80, 30, 27, 9, , 
2020/4/10, 76, 30, 28, 8, 1, 
2020/4/11, 76, 25, 29, 4, , 
2020/4/12, 70, 22, 30, 3, , 
2020/4/13, 68, 19, 22, 6, , 
2020/4/14, 61, 11, 28, 5, , 
2020/4/15, 25, 17, 22, 8, , 
2020/4/16, 42, 16, 22, 6, , 
2020/4/17, 38, 18, 18, 5, , 
2020/4/18, 38, 26, 19, 4, , 
2020/4/19, 55, 18, 13, 5, , 
2020/4/20, 42, 13, 11, 7, , 
2020/4/21, 30, 10, 8, 7, , 
2020/4/22, 30, 10, 14, 6, , 
2020/4/23, 30, 15, 21, 6, , 
2020/4/24, 46, 15, 25, 3, , 
2020/4/25, 50, 10, 23, 3, , 
2020/4/26, 30, 11, 21, 5, , 
2020/4/27, 34, 14, 23, 3, , 
2020/4/28, 42, 15, 25, 3, , 
2020/4/29, 25, 14, 22, 5, , 
2020/4/30, 34, 11, 30, 1, , 
2020/5/1, 25, 14, 25, 2, , 
2020/5/2, 30, 11, 22, 2, , 
2020/5/3, 30, 10, 28, 7, , 
2020/5/4, 25, 13, 24, 8, , 
2020/5/5, 30, 16, 23, 7, , 
2020/5/6, 34, 13, 28, 6, , 
2020/5/7, 30, 16, 30, 6, , 
2020/5/8, 38, 16, 29, 7, , 
2020/5/9, 42, 15, 32, 4, , 
2020/5/10, 42, 13, 28, 6, , 
2020/5/11, 38, 15, 26, 3, , 
2020/5/12, 25, 28, 32, 2, , 
2020/5/13, 57, 42, 29, 4, , 
2020/5/14, 61, 22, 30, 4, , 
2020/5/15, 34, 26, 23, 5, , 
2020/5/16, 59, 38, 32, 2, , 
2020/5/17, 59, 37, 17, 8, , 
2020/5/18, 59, 20, 30, 3, , 
2020/5/19, 38, 13, 22, 4, , 
2020/5/20, 30, , 32, 3, , 
2020/5/22, 38, 13, 30, 5, , 
2020/5/23, 34, 12, 31, 2, , 
2020/5/24, 34, 15, 27, 5, , 
2020/5/25, 34, 12, 29, 4, , 
2020/5/26, 34, 12, 30, 4, , 
2020/5/27, 25, 23, 30, 6, , 
2020/5/28, 50, 11, 26, 6, , 
2020/5/29, 30, 9, 23, 5, , 
2020/5/30, 25, 10, 24, 4, , 
2020/5/31, 30, 12, 28, 3, , 
2020/6/1, 34, 11, 28, 4, , 
2020/6/2, 30, 11, 25, 6, , 
2020/6/3, 34, 13, 32, 2, , 
2020/6/4, 38, 15, 28, 3, , 
2020/6/5, 30, 13, 21, 4, , 
2020/6/6, 25, 12, 23, 1, , 
2020/6/7, 25, 12, 25, 2, , 
2020/6/8, 25, 11, 25, 3, , 
2020/6/9, 21, 11, 28, 3, , 
2020/6/10, 21, 8, , 6, , 
2020/6/11, 21, 10, 22, 5, , 
2020/6/12, 21, 11, 22, 4, , 
2020/6/13, 30, 13, 23, 2, , 
2020/6/14, 21, 12, 24, 3, , 
2020/6/15, 21, 11, 22, 4, , 
2020/6/17, 30, 15, 24, 3, , 
2020/6/18, 30, 15, 19, 6, , 
2020/6/19, 30, 14, 24, 5, , 
2020/6/20, 30, 12, 26, 4, , 
2020/6/21, 30, 10, 24, 4, , 
2020/6/22, 25, 13, 28, 6, , 
2020/6/23, 34, 17, 33, 6, , 
2020/6/24, 38, 17, 34, 6, , 
2020/6/25, 42, 20, 32, 7, , 
2020/6/26, 46, 20, 31, 6, , 
2020/6/27, 53, 20, 29, 5, , 
2020/6/28, 50, 19, 25, 5, , 
2020/6/29, 46, 17, 23, 3, , 
2020/6/30, 42, 20, 23, 5, , 
2020/1/1, 107, 41, 3, 19, , 
2020/1/2, 107, 49, 4, 19, 1, 
2020/1/3, 122, 47, 4, 15, , 
2020/1/4, 119, 22, 11, 9, , 
2020/1/5, 68, , 13, 13, , 
2020/1/9, 114, 46, , , , 
2020/1/10, 109, 45, 7, 17, , 
2020/1/11, 114, 42, 7, 16, , 
2020/1/12, 109, 38, 8, 18, , 
2020/1/13, 95, 40, 6, 21, , 
2020/1/14, 97, 41, 7, 22, 1, 
2020/1/15, 104, 46, 5, 21, , 
2020/1/16, 112, 50, 4, 22, , 
2020/1/17, 122, 47, 8, 14, , 
2020/1/18, 124, 23, 11, 11, , 
2020/1/19, 74, 21, 7, 22, , 
2020/1/20, 59, 28, 8, 18, , 
2020/1/21, 80, 31, 7, 18, , 
2020/1/22, 85, 38, 5, 21, , 
2020/1/23, 95, 39, 9, 17, , 
2020/1/24, 102, 25, 19, 7, , 
2020/1/25, 78, 35, 9, 14, , 
2020/1/26, 82, 36, 5, 20, , 
2020/1/27, 82, 20, 15, 10, , 
2020/1/28, 42, 32, 6, 20, , 
2020/1/29, 65, 31, 6, 16, , 
2020/1/30, 74, 34, 13, 13, , 
2020/1/31, 82, 50, 6, 16, , 
2020/2/1, 124, 21, 10, 8, , 
2020/2/2, 65, 24, 8, 15, , 
2020/2/3, 63, 23, 15, 8, , 
2020/2/4, 59, 6, 25, 5, , 
2020/2/5, 21, 13, 22, 9, , 
2020/2/6, 42, 27, 7, 22, , 
2020/2/7, 70, 33, 8, 22, , 
2020/2/8, 87, 23, 20, 9, , 
2020/2/9, 72, 23, 19, 9, , 
2020/2/10, 59, 31, 10, 12, , 
2020/2/11, 63, 31, 5, 17, , 
2020/2/12, 68, 28, 11, 15, , 
2020/2/13, 63, 13, 21, 10, , 
2020/2/14, 42, 20, 12, 17, , 
2020/2/15, 63, 25, 13, 16, , 
2020/2/16, 74, 30, 8, 22, , 
2020/2/17, 78, 24, 9, 18, , 
2020/2/18, 63, 27, 7, 15, , 
2020/2/19, 70, 19, 9, 16, , 
2020/2/20, 61, 24, , , , 
2020/2/21, 63, 28, 14, 15, , 
2020/2/22, 72, 30, 11, 15, , 
2020/2/23, 78, 25, 17, 10, , 
2020/2/24, 61, 25, 15, 14, , 
2020/2/25, 68, 14, 25, 6, , 
2020/2/26, 38, 15, 15, 11, , 
2020/2/27, 42, 15, 20, 10, , 
2020/2/28, 42, 16, 24, 7, , 
2020/2/29, 50, 22, 29, 4, , 
2020/3/1, 50, , , , , 
2020/3/3, 38, 16, 15, 11, , 
2020/3/4, 46, 14, 16, 9, , 
2020/3/5, 42, 18, 26, 6, , 
2020/3/6, 30, 12, 22, 7, , 
2020/3/7, 34, 12, 19, 7, , 
2020/3/8, 42, 17, 15, 13, , 
2020/3/9, 50, 20, 15, 13, , 
2020/3/10, 63, 24, 14, 15, , 
2020/3/11, 65, 19, 19, 10, , 
2020/3/12, 59, 21, 13, 11, , 
2020/3/13, 57, 24, 17, 7, , 
2020/3/14, 63, 18, 21, 6, , 
2020/3/15, 57, 26, 19, 10, , 
2020/3/16, 72, 30, 16, 12, , 
2020/3/17, 80, 34, 17, 11, , 
2020/3/18, 87, 31, 22, 11, , 
2020/3/19, 85, 33, 19, 12, , 
2020/3/20, 85, 37, 21, 10, , 
2020/3/21, 97, 31, 24, 7, , 
2020/3/22, 89, 17, 28, 3, , 
2020/3/23, 59, 11, 26, 3, , 
2020/3/24, 42, 16, 24, 5, 1, 
2020/3/25, 55, 14, 11, 12, , 
2020/3/26, 50, 16, 13, 11, , 
2020/3/27, 57, 23, 13, 8, , 
2020/3/28, 68, 50, 19, 5, 1, 
2020/3/29, 70, 40, 19, 6, , 
2020/3/30, 68, 14, 18, 5, , 
2020/3/31, 46, 13, 30, 5, , 
2019/10/1, 38, 13, 19, 7, , 
2019/10/2, 30, 10, 17, 6, , 
2019/10/3, 21, 10, 13, 13, , 
2019/10/4, 25, 12, 18, 10, , 
2019/10/5, 30, 17, 14, 12, , 
2019/10/6, 38, 10, 21, 6, , 
2019/10/7, 34, 13, 15, 16, , 
2019/10/8, 34, 16, 19, 12, , 
2019/10/9, 42, 18, 15, 13, , 
2019/10/10, 38, 19, 11, 14, , 
2019/10/11, 46, 19, 15, 11, , 
2019/10/12, 46, 18, 14, 11, , 
2019/10/13, 42, 24, 12, 13, , 
2019/10/14, 53, 22, 15, 10, , 
2019/10/15, 53, 16, 14, 13, , 
2019/10/16, 30, 16, 9, 16, , 
2019/10/17, 34, 16, 10, 16, , 
2019/10/18, 38, 17, 17, 10, , 
2019/10/19, 46, 17, 19, 8, , 
2019/10/20, 46, 25, 14, 15, , 
2019/10/21, 55, 29, 9, 19, , 
2019/10/22, 59, , , , , 
2019/10/26, 63, 30, , , , 
2019/10/27, 63, 28, , , , 
2019/10/28, 63, 25, , , , 
2019/10/29, 63, 27, , , , 
2019/10/30, 65, 30, , 8, , 
2019/10/31, 65, 14, , 8, , 
2019/11/1, 42, 9, , 5, , 
2019/11/2, 25, 11, , 3, , 
2019/11/3, 21, 15, 10, 8, , 
2019/11/4, 17, 16, 23, 5, , 
2019/11/5, 25, 12, 14, 12, , 
2019/11/6, 25, 14, 11, 14, , 
2019/11/7, 34, 10, 13, 11, , 
2019/11/8, 34, 11, 12, 10, , 
2019/11/9, 34, 10, 15, 8, , 
2019/11/10, 34, 10, 13, 13, , 
2019/11/11, 30, 12, 9, 12, , 
2019/11/12, 38, 15, 11, 15, , 
2019/11/13, 42, 11, 17, 8, , 
2019/11/14, 30, 11, 22, 6, , 
2019/11/15, 25, 20, 19, 6, , 
2019/11/16, 38, 20, 18, 9, , 
2019/11/17, 46, 10, 16, 8, , 
2019/11/18, 30, 10, 22, 7, , 
2019/11/19, 25, 22, 6, 17, , 
2019/11/20, 61, 14, 15, 9, , 
2019/11/21, 46, , , , , 
2019/11/23, 38, 13, 16, 9, , 
2019/11/24, 42, 23, 4, 17, , 
2019/11/25, 61, 28, 2, 17, , 
2019/11/26, 70, 19, 11, 11, , 
2019/11/27, 55, 18, 11, 16, , 
2019/11/28, 42, 20, 7, 17, , 
2019/11/29, 46, 20, 4, 17, , 
2019/11/30, 59, 20, 15, 8, , 
2019/12/1, 57, 17, 20, 8, , 
2019/12/2, 50, 13, 9, 12, , 
2019/12/3, 34, 16, 11, 15, , 
2019/12/4, 46, 24, 5, 18, , 
2019/12/5, 63, 39, 2, 20, , 
2019/12/6, 91, 28, 4, 17, , 
2019/12/7, 74, 23, 9, 12, , 
2019/12/8, 61, 26, 6, 16, , 
2019/12/9, 70, 13, 11, 10, , 
2019/12/10, 42, 23, 11, 15, , 
2019/12/11, 63, 33, 2, 19, , 
2019/12/12, 87, 15, 14, 9, , 
2019/12/13, 42, 25, 7, 18, , 
2019/12/14, 68, 29, 12, 11, , 
2019/12/15, 76, 22, 17, 10, , 
2019/12/16, 59, 22, 19, 11, , 
2019/12/17, 55, 29, 10, 18, , 
2019/12/18, 65, 21, 16, 12, , 
2019/12/19, 59, 39, 12, 12, , 
2019/12/20, 65, 14, 21, 6, , 
2019/12/21, 30, , 19, 10, , 
2019/12/24, 76, 33, 4, 11, , 
2019/12/25, 89, 31, 5, 15, , 
2019/12/26, 87, 30, 6, 19, , 
2019/12/27, 78, 16, 13, 8, , 
2019/12/28, 55, 12, 16, 10, , 
2019/12/29, 46, , , , , 
2019/7/1, 50, 22, 37, 17, , 
2019/7/2, 53, 26, 34, 15, , 
2019/7/3, 55, 24, 29, 11, , 
2019/7/4, 55, 23, 28, 10, , 
2019/7/5, 55, 23, 28, 9, , 
2019/7/6, 55, 22, 23, 4, , 
2019/7/7, 53, 30, 23, 5, , 
2019/7/8, 55, 30, 22, 5, , 
2019/7/9, 53, 24, 22, 7, , 
2019/7/10, 50, 14, 28, 9, , 
2019/7/11, 30, 17, 26, 7, , 
2019/7/12, 42, 16, 25, 5, , 
2019/7/13, 42, 11, 25, 6, , 
2019/7/14, 30, 12, 21, 7, , 
2019/7/15, 30, 10, 31, 6, , 
2019/7/16, 34, 15, 34, 8, , 
2019/7/17, 42, , 35, 10, , 
2019/7/20, 34, 15, 30, 9, , 
2019/7/21, 34, 21, 29, 13, , 
2019/7/22, 50, 21, 35, 10, , 
2019/7/23, 53, 23, 35, 11, , 
2019/7/24, 53, 21, 35, 11, , 
2019/7/25, 53, 21, 30, 11, , 
2019/7/26, 53, 26, 29, 4, , 
2019/7/27, 59, 12, 24, 4, , 
2019/7/28, 25, 15, 21, 7, , 
2019/7/29, 34, 16, 25, 7, , 
2019/7/30, 34, 19, 25, 8, , 
2019/7/31, 46, 20, 22, 11, , 
2019/8/1, 50, 20, 19, 10, , 
2019/8/2, 55, 15, 24, 9, , 
2019/8/3, 42, 13, 30, 8, , 
2019/8/4, 38, 16, 30, 12, , 
2019/8/5, 42, 19, 27, 12, , 
2019/8/6, 50, 19, 34, 6, , 
2019/8/7, 50, 22, 30, 11, , 
2019/8/8, 55, 30, 26, 12, , 
2019/8/9, 59, 25, 27, 11, , 
2019/8/10, 57, 23, 25, 10, , 
2019/8/11, 50, 21, 23, 11, , 
2019/8/12, 50, 24, 30, 9, , 
2019/8/13, 50, 20, 30, 5, , 
2019/8/14, 34, 11, 28, 6, , 
2019/8/15, 30, 16, 30, 6, , 
2019/8/16, 38, 16, 30, 5, , 
2019/8/17, 38, 17, 26, 7, , 
2019/8/18, 38, 18, 26, 10, , 
2019/8/19, 46, 22, 28, 11, , 
2019/8/20, 55, 20, 26, 11, , 
2019/8/21, 50, 21, 26, 9, , 
2019/8/22, 57, 27, 25, 7, , 
2019/8/23, 65, 20, 32, 6, , 
2019/8/24, 55, 19, 32, 5, , 
2019/8/25, 55, 20, 27, 9, , 
2019/8/26, 53, 23, 28, 11, , 
2019/8/27, 57, , 26, 8, , 
2019/8/30, 50, , , , , 
2019/9/1, 57, 20, 22, 10, , 
2019/9/2, 55, 17, 20, 9, , 
2019/9/3, 53, 12, 28, 9, , 
2019/9/4, 38, 16, 28, 13, , 
2019/9/5, 42, 20, 20, 12, , 
2019/9/6, 42, 15, 25, 7, , 
2019/9/7, 34, 12, 27, 5, , 
2019/9/8, 30, 20, 27, 8, , 
2019/9/9, 34, 20, 23, 11, , 
2019/9/10, 42, 17, 23, 13, , 
2019/9/11, 38, 19, 26, 12, , 
2019/9/12, 50, 25, 28, 15, , 
2019/9/13, 59, 25, 29, 12, , 
2019/9/14, 61, 20, 27, 12, , 
2019/9/15, 55, 24, 25, 17, , 
2019/9/16, 57, 21, 24, 17, , 
2019/9/17, 55, 20, 23, 11, , 
2019/9/18, 53, 20, 13, 11, , 
2019/9/19, 55, 14, 18, 11, , 
2019/9/20, 38, 15, , , , 
2019/9/22, 34, 15, 19, 9, , 
2019/9/23, 34, 13, 13, 11, , 
2019/9/24, 25, 13, 17, 9, , 
2019/9/25, 25, 14, 21, 9, , 
2019/9/26, 30, 18, 16, 14, , 
2019/9/27, 38, 15, 15, 10, , 
2019/9/28, 38, 14, 17, 10, , 
2019/9/29, 34, 16, 15, 12, , 
2019/9/30, 38, 15, 16, 10, , 
2019/4/1, 65, 30, 20, 15, , 
2019/4/2, 68, 20, 27, 6, , 
2019/4/3, 61, 14, 32, 3, , 
2019/4/4, 46, 12, 22, 10, , 
2019/4/5, 30, 17, 21, 10, , 
2019/4/6, 42, 11, 25, 6, , 
2019/4/7, 30, 10, 22, 8, , 
2019/4/8, 25, 15, 22, 11, , 
2019/4/9, 38, 16, 17, 11, , 
2019/4/10, 50, 13, 19, 11, , 
2019/4/11, 38, 11, 21, 8, , 
2019/4/12, 38, 12, 19, 7, , 
2019/4/13, 38, 12, 27, 4, , 
2019/4/14, 38, 12, 23, 6, , 
2019/4/15, 38, 16, 23, 11, , 
2019/4/19, 53, 19, 27, 10, , 
2019/4/20, 55, 20, 24, 8, , 
2019/4/21, 57, 30, 25, 5, , 
2019/4/22, 57, 38, 32, 2, , 
2019/4/23, 57, 58, 27, 7, , 
2019/4/24, 70, 46, 23, 9, , 
2019/4/25, 65, 42, 18, 10, , 
2019/4/26, 61, 13, 21, 6, , 
2019/4/27, 21, 20, 26, 4, , 
2019/4/28, 34, 12, 22, 7, , 
2019/4/29, 25, 9, 17, 11, , 
2019/4/30, 25, 12, 17, 9, , 
2019/5/1, 42, 11, 19, 10, , 
2019/5/2, 30, 11, 28, 6, , 
2019/5/3, 30, 10, 24, 6, , 
2019/5/4, 25, 14, 29, 4, , 
2019/5/5, 25, 6, 27, 5, , 
2019/5/6, 13, 10, 22, 9, , 
2019/5/7, 30, 11, 29, 7, , 
2019/5/8, 30, 17, 30, 7, , 
2019/5/9, 38, 16, 17, 12, , 
2019/5/10, 38, 15, 20, 10, , 
2019/5/11, 34, 10, 24, 7, , 
2019/5/12, 25, 8, 17, 7, , 
2019/5/13, 21, 1, 27, 4, , 
2019/5/19, 25, 8, , , , 
2019/5/20, 17, 11, 26, 6, , 
2019/5/21, 25, 13, 25, 8, , 
2019/5/22, 34, 13, 22, 9, , 
2019/5/23, 38, 13, 22, 9, , 
2019/5/24, 38, 15, 23, 6, , 
2019/5/25, 46, 11, 25, 4, , 
2019/5/26, 30, 11, 14, 9, , 
2019/5/27, 25, 14, 18, 6, , 
2019/5/28, 30, 16, 23, 4, , 
2019/5/29, 25, 13, 14, 10, , 
2019/5/30, 25, 13, 14, 10, , 
2019/5/31, 34, 11, 22, 6, , 
2019/6/1, 38, 16, 24, 6, , 
2019/6/2, 46, 17, 21, 7, , 
2019/6/3, 50, , , , , 
2019/6/5, 53, 19, 19, 7, , 
2019/6/6, 50, 22, 22, 7, , 
2019/6/7, 57, 30, 28, 7, , 
2019/6/8, 63, 36, 24, 7, , 
2019/6/9, 65, 47, 26, 8, , 
2019/6/10, 76, 40, 24, 8, , 
2019/6/11, 70, 40, 20, 9, , 
2019/6/12, 70, 33, 25, 11, , 
2019/6/13, 63, 45, 32, 8, , 
2019/6/14, 74, 45, 23, 11, , 
2019/6/15, 70, 45, , , , 
2019/6/16, 70, , , , , 
2019/6/18, 55, 24, 30, 11, , 
2019/6/19, 59, 24, 29, 12, , 
2019/6/20, 57, 25, 27, 12, , 
2019/6/21, 53, , , , , 
2019/6/25, 38, 23, 35, 12, , 
2019/6/26, 55, 21, 31, 15, , 
2019/6/27, 53, 23, 37, 15, , 
2019/6/28, 53, 20, 39, 9, , 
2019/6/29, 46, 18, 41, 11, , 
2019/6/30, 46, 21, 39, 15, , 
2019/1/1, 76, 22, 12, 11, , 
2019/1/2, 65, 10, 22, 7, , 
2019/1/3, 38, 14, 16, 13, , 
2019/1/4, 50, 41, 8, 21, , 
2019/1/5, 109, 45, 7, 17, , 
2019/1/6, 119, 49, 3, 23, , 
2019/1/7, 117, 40, 5, 17, , 
2019/1/8, 107, 20, 9, 14, , 
2019/1/9, 68, , 15, 7, , 
2019/1/13, 97, 30, , , , 
2019/1/14, 76, 27, 7, 17, , 
2019/1/15, 72, 25, 9, 18, , 
2019/1/16, 70, 20, 18, 9, , 
2019/1/17, 65, 23, 14, 14, , 
2019/1/18, 63, 21, 12, 12, , 
2019/1/19, 72, 22, 14, 8, , 
2019/1/20, 72, 17, 5, 14, , 
2019/1/21, 59, 17, 7, 14, , 
2019/1/22, 59, 17, 14, 11, , 
2019/1/23, 61, 20, 12, 17, , 
2019/1/24, 57, 14, 20, 6, , 
2019/1/25, 46, 21, 19, 9, , 
2019/1/26, 65, 36, 13, 11, , 
2019/1/27, 99, 15, 16, 11, , 
2019/1/28, 42, 23, 7, 16, , 
2019/1/29, 65, 25, 11, 11, , 
2019/1/30, 72, 13, 15, 11, , 
2019/1/31, 46, 12, 24, 4, , 
2019/2/1, 21, 13, 23, 6, , 
2019/2/2, 30, 10, 25, 5, , 
2019/2/3, 34, 12, 15, 11, , 
2019/2/4, 46, 15, 15, 11, , 
2019/2/5, 42, 25, 10, 17, , 
2019/2/6, 65, 30, 8, 22, , 
2019/2/7, 72, 32, 7, 21, , 
2019/2/8, 78, 34, 8, 18, , 
2019/2/9, 82, 19, 23, 5, , 
2019/2/10, 55, 19, 20, 11, , 
2019/2/11, 50, 18, 13, 14, , 
2019/2/12, 53, 23, 16, 12, , 
2019/2/13, 61, 23, 9, 19, , 
2019/2/14, 59, 27, 11, 15, , 
2019/2/15, 63, 34, 11, 17, , 
2019/2/16, 80, 34, 11, 17, , 
2019/2/17, 89, 46, 11, 18, , 
2019/2/18, 107, 51, 8, 18, , 
2019/2/19, 124, 40, 10, 17, , 
2019/2/20, 102, 40, 8, 20, , 
2019/2/21, 91, 37, 12, 16, , 
2019/2/22, 87, 20, 30, 1, , 
2019/2/23, 59, 9, 30, 3, , 
2019/2/24, 25, 19, 23, 9, , 
2019/2/25, 46, 44, 7, 22, , 
2019/2/26, 91, 33, 14, 17, , 
2019/2/27, 78, 36, 12, 22, , 
2019/2/28, 76, 35, 16, 17, , 
2019/3/1, 74, 42, 17, 17, , 
2019/3/2, 102, 31, 17, 14, , 
2019/3/3, 74, 22, 21, 9, , 
2019/3/4, 53, 31, 19, 12, , 
2019/3/5, 57, 23, 20, 9, , 
2019/3/6, 55, 28, 32, 8, , 
2019/3/7, 59, 32, 13, 16, , 
2019/3/8, 61, , , , , 
2019/3/11, 42, 10, 27, 7, , 
2019/3/12, 25, 18, 18, 11, , 
2019/3/13, 38, 14, 24, 7, , 
2019/3/14, 30, 27, 13, 16, , 
2019/3/15, 55, 30, 13, 11, , 
2019/3/16, 63, 24, 14, 7, , 
2019/3/17, 57, 25, 20, 7, , 
2019/3/18, 53, 19, 24, 7, , 
2019/3/19, 38, 20, 16, 11, , 
2019/3/20, 53, 20, 22, 12, , 
2019/3/21, 53, 24, 19, 14, , 
2019/3/22, 61, 26, 21, 14, , 
2019/3/23, 61, 28, 23, 13, 1, 
2019/3/24, 65, 25, 22, 15, , 
2019/3/25, 61, 20, 19, 12, , 
2019/3/26, 53, 13, 22, 12, 1, 
2019/3/27, 38, 15, 25, 10, , 
2019/3/28, 42, 20, 22, 13, 1, 
2019/3/29, 50, 21, 21, 13, , 
2019/3/30, 57, 22, 23, 12, , 
2019/3/31, 59, 29, 20, 17, , 
2018/10/1, 50, 20, 23, 10, , 
2018/10/2, 38, 14, 22, 10, , 
2018/10/3, 34, 19, 15, 17, 1, 
2018/10/4, 50, 18, 18, 11, , 
2018/10/5, 50, 8, 23, 4, , 
2018/10/6, 21, 10, 21, 8, , 
2018/10/7, 21, 13, 13, 12, , 
2018/10/8, 38, 14, 14, 11, , 
2018/10/9, 42, 14, 13, 13, , 
2018/10/10, 38, 21, 9, 14, , 
2018/10/11, 61, 20, 12, 13, , 
2018/10/12, 59, 20, 18, 11, , 
2018/10/13, 59, 24, 20, 11, , 
2018/10/14, 65, 24, 14, 14, , 
2018/10/15, 65, 19, 9, 14, , 
2018/10/16, 53, 18, 8, 13, , 
2018/10/17, 50, 19, 10, 14, , 
2018/10/18, 53, 22, 13, 15, , 
2018/10/19, 57, 30, 15, 14, , 
2018/10/20, 72, 24, 24, 7, , 
2018/10/21, 65, 8, 24, 5, , 
2018/10/22, 25, 18, 19, 12, , 
2018/10/23, 55, 21, 9, 17, , 
2018/10/24, 57, 21, 15, 11, , 
2018/10/25, 59, 18, 17, 11, , 
2018/10/26, 50, 18, 28, 1, , 
2018/10/27, 53, 21, 29, 1, , 
2018/10/28, 34, 30, 26, 2, , 
2018/10/29, 53, 12, 21, 9, , 
2018/10/30, 21, 14, 21, 7, , 
2018/10/31, 25, 15, 20, 4, , 
2018/11/1, 30, 8, 19, 4, , 
2018/11/2, 21, 16, 8, 11, , 
2018/11/3, 38, 14, 20, 5, , 
2018/11/4, 30, 10, 20, 6, , 
2018/11/5, 30, 16, 18, 9, , 
2018/11/6, 38, 16, 13, 15, , 
2018/11/7, 38, 21, 6, 17, , 
2018/11/8, 53, 20, 6, 17, , 
2018/11/9, 50, 20, 8, 14, , 
2018/11/10, 59, 21, 11, 15, , 
2018/11/11, 61, 30, 6, 22, , 
2018/11/12, 74, 35, 5, 20, , 
2018/11/13, 85, 31, 3, 17, 1, 
2018/11/14, 78, 30, 5, 18, , 
2018/11/15, 80, 18, 15, 9, , 
2018/11/16, 55, 20, 11, 15, , 
2018/11/17, 61, 20, 10, 11, , 
2018/11/18, 63, 23, 4, 15, , 
2018/11/19, 68, 12, 16, 8, , 
2018/11/20, 30, 13, 8, 12, , 
2018/11/21, 42, 20, 9, 14, , 
2018/11/22, 57, 20, 12, 11, , 
2018/11/23, 59, 19, 17, 8, , 
2018/11/24, 57, 10, 13, 10, , 
2018/11/25, 30, 18, 10, 15, , 
2018/11/26, 46, 13, 8, 11, , 
2018/11/27, 34, 12, 15, 7, , 
2018/11/28, 42, 30, 4, 17, , 
2018/11/29, 78, 28, 7, 16, , 
2018/11/30, 76, 27, 11, 14, , 
2018/12/1, 72, 36, 4, 14, , 
2018/12/2, 95, 22, 3, 16, , 
2018/12/3, 65, 24, 6, 14, , 
2018/12/4, 61, 30, 2, 19, , 
2018/12/5, 76, 29, 2, 18, , 
2018/12/6, 78, 31, 2, 20, , 
2018/12/7, 82, 22, 14, 10, , 
2018/12/8, 63, 25, 10, 11, , 
2018/12/9, 63, 29, 5, 21, , 
2018/12/10, 68, 31, 3, 21, , 
2018/12/11, 78, 33, 3, 21, , 
2018/12/12, 87, 21, 8, 16, , 
2018/12/13, 68, 10, 4, 13, , 
2018/12/14, 42, 12, 11, 10, , 
2018/12/15, 42, 27, 9, 12, , 
2018/12/16, 78, 9, 17, 9, , 
2018/12/17, 30, 20, 12, 17, , 
2018/12/18, 59, 32, 5, 21, , 
2018/12/19, 85, 27, 14, 14, , 
2018/12/20, 80, 31, 2, 23, , 
2018/12/21, 80, 20, 7, 16, , 
2018/12/22, 59, 21, 10, 10, , 
2018/12/23, 65, 31, 4, 13, , 
2018/12/24, 82, 11, 19, 6, , 
2018/12/25, 42, 22, 8, 14, , 
2018/12/26, 70, 38, 3, 20, , 
2018/12/27, 95, 38, 3, 18, , 
2018/12/28, 95, 45, 3, 17, , 
2018/12/29, 122, 35, 5, 11, , 
2018/12/30, 95, , , , , 
2018/7/1, 53, 20, 25, 6, , 
2018/7/2, 53, 29, 20, 5, , 
2018/7/3, 55, 33, 17, 7, , 
2018/7/4, 65, 26, 18, 7, , 
2018/7/5, 59, 23, 21, 7, , 
2018/7/6, 55, 12, 28, 5, , 
2018/7/7, 34, 13, 28, 6, , 
2018/7/8, 38, 14, 30, 7, , 
2018/7/9, 42, 17, 33, 6, , 
2018/7/10, 46, , 33, 5, , 
2018/7/12, 53, 20, 28, 10, , 
2018/7/13, 55, 22, 32, 9, , 
2018/7/14, 57, 21, 31, 9, , 
2018/7/15, 57, 25, 22, 8, , 
2018/7/16, 55, 13, 25, 6, , 
2018/7/17, 30, 13, 27, 10, , 
2018/7/18, 42, , 26, 11, , 
2018/7/20, 50, 18, 29, 6, , 
2018/7/21, 50, 18, 30, 5, , 
2018/7/22, 42, 16, 28, 7, , 
2018/7/23, 46, 17, 37, 6, , 
2018/7/24, 55, 19, 36, 8, , 
2018/7/25, 50, 18, 40, 8, , 
2018/7/26, 53, 16, 29, 9, , 
2018/7/27, 46, 18, 28, 7, , 
2018/7/28, 53, 20, 24, 7, , 
2018/7/29, 53, 22, 33, 8, , 
2018/7/30, 57, 22, 41, 8, , 
2018/7/31, 57, 22, 37, 8, , 
2018/8/1, 59, 22, 33, 10, , 
2018/8/2, 57, 18, 21, 8, , 
2018/8/3, 42, 14, 21, 6, , 
2018/8/4, 38, 17, 25, 6, , 
2018/8/5, 53, 20, 25, 9, , 
2018/8/6, 57, 19, 29, 7, , 
2018/8/7, 53, 20, 21, 10, , 
2018/8/8, 46, 19, 24, 10, , 
2018/8/9, 53, 20, 24, 10, , 
2018/8/10, 57, 19, 24, 10, , 
2018/8/11, 53, 18, 27, 7, , 
2018/8/12, 50, 17, 26, 6, , 
2018/8/13, 38, 15, 19, 7, , 
2018/8/14, 34, 10, 17, 5, , 
2018/8/15, 21, 14, 18, 6, , 
