# Sensor Holmsjö, Sweden (Citizen Science project sensor.community/12135)
# https://aqicn.org/station/@59899/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-07-01T00:00:00.000Z,0.8,6.28,1.43,1.23,1.73,0.621,458
2020-07-02T00:00:00.000Z,0.52,113.8,1.27,0.9,3.2,7.743,458
2020-07-03T00:00:00.000Z,0.37,13.15,0.8,0.6,0.97,0.713,462
2020-07-04T00:00:00.000Z,0.67,84.3,1.8,1.2,2.8,5.134,497
2020-07-05T00:00:00.000Z,0.6,5.57,1.62,1.33,2.09,0.902,469
2020-07-06T00:00:00.000Z,0.6,3,1.4,1,1.7,0.446,283
2020-07-07T00:00:00.000Z,0.43,3.57,1.07,0.8,1.8,0.673,424
2020-07-08T00:00:00.000Z,0.2,1.9,0.7,0.5,1,0.326,431
2020-07-09T00:00:00.000Z,0.45,23.75,0.8,0.7,0.97,1.085,478
2020-07-10T00:00:00.000Z,0.5,5.8,0.9,0.73,1,0.332,425
2020-07-11T00:00:00.000Z,0.3,6.93,0.97,0.7,1.47,0.539,336
2020-07-12T00:00:00.000Z,0.43,5.7,1,0.8,1.3,0.41,408
2020-07-13T00:00:00.000Z,0.5,2.06,1.3,1,1.5,0.311,412
2020-07-14T00:00:00.000Z,0.6,8,1.3,1,1.8,0.741,446
2020-07-15T00:00:00.000Z,0.9,29,1.83,1.42,2.4,2.09,355
2020-07-16T00:00:00.000Z,1.2,6.43,2.58,1.57,4.15,1.511,328
2020-07-17T00:00:00.000Z,1,7.93,1.7,1.5,2.02,0.643,490
2020-07-18T00:00:00.000Z,1,5.73,1.8,1.4,2.6,1.116,448
2020-07-19T00:00:00.000Z,1.5,5.97,3.4,2,3.99,1.133,172
2020-07-20T00:00:00.000Z,0.4,6.77,1.27,0.8,4.72,2.053,179
2020-07-21T00:00:00.000Z,0.43,2.17,1,0.73,1.17,0.285,271
2020-07-22T00:00:00.000Z,0.17,2.2,0.6,0.5,1.3,0.49,271
2020-07-23T00:00:00.000Z,0.3,1.83,0.7,0.59,0.8,0.252,300
2020-07-24T00:00:00.000Z,0.6,4.2,2.27,1.2,2.73,0.891,380
2020-07-25T00:00:00.000Z,0.7,1.43,1.07,1,1.1,0.13,81
2020-07-26T00:00:00.000Z,0.9,6.13,1.92,1.3,3.05,1.228,445
2020-07-27T00:00:00.000Z,0.8,5.57,2.4,1.56,3.17,1.115,288
2020-07-28T00:00:00.000Z,0.7,7.47,2.37,1.35,3.23,1.375,419
2020-07-29T00:00:00.000Z,0.5,2.2,1,0.83,1.5,0.405,334
2020-07-30T00:00:00.000Z,0.2,1.67,0.8,0.6,1.07,0.292,380
2020-07-31T00:00:00.000Z,0.37,2.13,1.12,0.8,1.43,0.396,374
2020-08-01T00:00:00.000Z,0.6,3.7,1.5,1.02,1.9,0.611,370
2020-08-02T00:00:00.000Z,1.1,10.93,2.83,1.73,3.24,1.884,349
2020-08-03T00:00:00.000Z,0.5,2.9,1,0.8,1.5,0.521,365
2020-08-04T00:00:00.000Z,0.3,2.1,0.8,0.6,1.1,0.357,413
2020-08-05T00:00:00.000Z,0.4,3.7,1,0.9,1.2,0.329,442
2020-08-06T00:00:00.000Z,0.8,2.4,1.23,1.1,1.43,0.343,350
2020-08-07T00:00:00.000Z,0.6,2.6,1.2,0.9,1.97,0.55,452
2020-08-08T00:00:00.000Z,1.6,8.86,4.38,2.67,5.05,1.632,398
2020-08-09T00:00:00.000Z,4.3,13.67,6.2,5.32,7.93,1.659,443
2020-08-10T00:00:00.000Z,0.9,17,2.7,1.3,6.34,4.027,441
